gene;ratio;pval;qval
Slc22a19;0.299;0.684094069;0.886556556
Dhx15;-0.218;0.684503063;0.886854524
Eny2;0.263;0.684437939;0.886854524
Commd8;0.32;0.684608456;0.886875067
Cyb5a;-0.109;0.685731273;0.887353331
Peli1;0.302;0.685263136;0.887353331
Rapgef1;0.27;0.685882948;0.887353331
Tnfaip3;-0.366;0.685551804;0.887353331
Mkln1;0.291;0.685559999;0.887353331
Irf9;0.529;0.685567214;0.887353331
Eif4a1;-0.084;0.685963095;0.887353331
Arhgef16;0.229;0.685907069;0.887353331
Epg5;0.269;0.685595467;0.887353331
Cmpk2;0.168;0.685897337;0.887353331
Atp6v1g1;0.095;0.685715122;0.887353331
Gm15427;0.468;0.686064583;0.887368725
Cubn;0.232;0.686183365;0.887406481
Cbx1;0.075;0.686666839;0.887915802
Caprin1;-0.145;0.686785139;0.887952853
Get4;-0.456;0.687568546;0.888090225
Malsu1;-0.292;0.687141557;0.888090225
H3f3a;-0.063;0.687030105;0.888090225
Lias;0.275;0.687166554;0.888090225
Fam63a;-0.484;0.687538454;0.888090225
Mars;-0.426;0.687608676;0.888090225
Mettl9;0.119;0.687549966;0.888090225
AC245272.1;-0.237;0.687399794;0.888090225
Prkag2;0.307;0.687990478;0.888467495
Sh3bgrl3;0.311;0.688195963;0.888566031
Med24;0.252;0.688246198;0.888566031
Ino80d;0.116;0.688339954;0.888571256
Kmt2c;0.238;0.688531351;0.888600722
Psma2;0.108;0.688542205;0.888600722
Cbfb;-0.311;0.688987482;0.888854315
Alg13;0.1;0.688943691;0.888854315
Glt28d2;-0.239;0.689056956;0.888854315
Rnf4;-0.347;0.689097656;0.888854315
Nfasc;-0.237;0.689193937;0.888862754
Cstf1;-0.287;0.689776763;0.889267062
Gcn1l1;0.297;0.689698217;0.889267062
Ufd1l;-0.247;0.689605723;0.889267062
Eif1ad;0.094;0.690147258;0.889628916
Golga5;0.543;0.690319608;0.889735292
Secisbp2;0.294;0.690464898;0.889743747
Mrps21;-0.446;0.690505824;0.889743747
Arhgdia;0.059;0.69067616;0.889847472
Ptpn9;-0.285;0.691027106;0.890183832
Pdcd6ip;0.118;0.691159229;0.890238252
Duoxa2;-0.277;0.691390461;0.89036381
Snapc1;-0.298;0.69143649;0.89036381
Magoh;-0.429;0.691620782;0.890369618
Atg13;-0.431;0.691532238;0.890369618
Rps27l;-0.245;0.691788927;0.890470347
Coa7;-0.22;0.692561257;0.891348656
Dst;-0.29;0.692706085;0.891419225
Arfgef1;0.114;0.692989283;0.891667816
Nucks1;-0.265;0.693143684;0.891750642
Rnf19b;0.087;0.693450652;0.892029702
Mccc1;-0.216;0.693675279;0.892086943
Pi4k2a;0.279;0.693633683;0.892086943
Timm22;-0.196;0.693853868;0.892200774
Aldh1a1;0.101;0.693989073;0.892258796
Zfp329;-0.293;0.694622214;0.892733756
Hmcn1;-0.32;0.694528941;0.892733756
Atxn7;0.174;0.69462888;0.892733756
Cmc1;0.185;0.69494796;0.892932968
Tsc22d3;0.078;0.694964185;0.892932968
Fzr1;0.169;0.695173939;0.893086623
Guf1;0.31;0.696108096;0.893275453
Prdm15;-0.23;0.696487882;0.893275453
Srrt;0.322;0.695772367;0.893275453
Crebl2;0.281;0.696157773;0.893275453
B4galt7;-0.304;0.695614539;0.893275453
Epha5;0.571;0.696313788;0.893275453
Cyp4f13;0.408;0.696169328;0.893275453
Retsat;0.282;0.696573065;0.893275453
Snrpn;0.253;0.696583503;0.893275453
Raph1;0.123;0.696125296;0.893275453
Exoc1;-0.071;0.6956227;0.893275453
Klhl24;-0.237;0.695818386;0.893275453
Mcoln2;0.304;0.695496057;0.893275453
Msl1;-0.303;0.696429459;0.893275453
Tab1;0.275;0.697050228;0.893642571
Nme2;-0.174;0.69698174;0.893642571
Ube3b;0.244;0.697906815;0.894624952
Rnf126;-0.224;0.698077356;0.894727771
Ndufab1;0.421;0.699253387;0.895205559
Zer1;-0.233;0.699216992;0.895205559
Msmo1;0.227;0.699239096;0.895205559
Yrdc;-0.41;0.698641756;0.895205559
Tmem102;-0.252;0.698947858;0.895205559
Clns1a;-0.247;0.698566243;0.895205559
Fam63b;0.316;0.699290057;0.895205559
Golgb1;-0.242;0.699296338;0.895205559
Mgat2;0.145;0.699353924;0.895205559
D3Ertd254e;0.439;0.699157727;0.895205559
Inpp5f;-0.284;0.699657587;0.895478538
Zbtb8a;0.368;0.700053455;0.895720761
Rc3h2;0.422;0.700118135;0.895720761
Ssh3;0.194;0.699963318;0.895720761
Luc7l2;-0.367;0.700267522;0.895796178
Ube4a;0.226;0.701135476;0.896327683
Acin1;-0.244;0.700874073;0.896327683
Rnf213;0.258;0.701026174;0.896327683
Plekha3;0.411;0.70087756;0.896327683
Cox7a2l;0.072;0.701100319;0.896327683
Hmg20a;0.284;0.701635518;0.896851181
Prlr;0.429;0.702384424;0.89758326
Dpp3;-0.323;0.702389485;0.89758326
Bcar3;-0.087;0.702657434;0.897669174
Cxxc1;0.267;0.702728599;0.897669174
Gm29013;0.114;0.702666094;0.897669174
Rpl39;-0.119;0.703071785;0.897991752
Ogfr;0.14;0.70356725;0.897996118
Gid8;-0.242;0.703541655;0.897996118
Tsc22d2;0.357;0.70370983;0.897996118
Oaz2;0.279;0.703322661;0.897996118
Csnk1g1;0.547;0.703303403;0.897996118
Glb1l;-0.277;0.703618288;0.897996118
Map7d1;0.251;0.703679367;0.897996118
Ppp1r9b;-0.375;0.704265094;0.898588916
Ndst2;0.276;0.704364735;0.898600297
Cacybp;-0.164;0.704456281;0.898601348
Bcl2l15;0.268;0.704734125;0.898766457
Ddx5;-0.048;0.704767195;0.898766457
Srsf4;-0.144;0.70506636;0.89880081
Mro;-0.322;0.705066091;0.89880081
Gm11438;0.27;0.704964643;0.89880081
H2-T23;0.187;0.705435949;0.898924878
Eif3i;0.069;0.705381716;0.898924878
Dpm1;-0.256;0.705384012;0.898924878
Rnf38;0.343;0.706149913;0.898933877
Pqlc3;0.333;0.705593844;0.898933877
Tfdp2;0.215;0.705812861;0.898933877
Lrpprc;-0.236;0.706003784;0.898933877
Psmd9;0.075;0.705954947;0.898933877
Trim36;-0.233;0.70588147;0.898933877
Acer1;-0.234;0.705668292;0.898933877
Tpm4;-0.177;0.706169056;0.898933877
Mdga2;-0.411;0.706282937;0.898963311
Ehd1;0.106;0.706514424;0.899026897
Ehd1;0.106;0.706514424;0.899026897
Tonsl;-0.09;0.706828464;0.899310974
2700097O09Rik;-0.139;0.707392774;0.899913361
Stk4;-0.262;0.707484238;0.899914137
Otud6b;0.338;0.70799878;0.900221812
Hsd3b3;0.309;0.707868249;0.900221812
Dck;-0.255;0.707947261;0.900221812
Ubd;-0.246;0.708199989;0.90036207
Caln1;0.213;0.708674552;0.900512714
Esrp2;0.263;0.708915346;0.900512714
Cdkn1a;0.07;0.708805369;0.900512714
Pou4f1;0.247;0.708799628;0.900512714
D6Wsu163e;0.058;0.708619679;0.900512714
Osbpl8;-0.439;0.708954886;0.900512714
Tomm22;0.136;0.708410723;0.900512714
Adipor1;0.158;0.709316411;0.900856398
Tulp4;0.32;0.710268658;0.900985398
Rps5;-0.596;0.709966324;0.900985398
Wiz;0.282;0.709632384;0.900985398
Mllt11;0.308;0.710200517;0.900985398
Rnf181;0.107;0.710189388;0.900985398
Eif2a;0.321;0.710029445;0.900985398
Ccdc93;-0.207;0.710327609;0.900985398
Stat2;-0.186;0.709846708;0.900985398
Zkscan3;0.245;0.7097889;0.900985398
Rnf181;0.107;0.710189388;0.900985398
Whsc1;0.365;0.710745132;0.901038842
Tmem82;-0.327;0.710685937;0.901038842
Sag;-0.224;0.710915553;0.901038842
Csf3r;-0.28;0.710620133;0.901038842
Glt8d1;0.488;0.7106451;0.901038842
Fbp1;0.262;0.710899144;0.901038842
Cars;0.361;0.711059771;0.901106325
mt-Nd6;-0.048;0.711318728;0.901319176
Lrp6;0.169;0.711813653;0.901369756
Taf10;-0.42;0.711768771;0.901369756
Mbd2;-0.097;0.711722282;0.901369756
Trappc11;-0.363;0.711691619;0.901369756
Gstm1;-0.138;0.711512037;0.901369756
Anp32a;0.337;0.711904852;0.901370007
Ccng2;0.331;0.712763058;0.901419572
Fryl;-0.257;0.712555485;0.901419572
Slc25a16;0.248;0.712627054;0.901419572
Tbck;-0.091;0.712613121;0.901419572
Iqcg;-0.246;0.712710876;0.901419572
Hnf4a;-0.188;0.712457065;0.901419572
Acot8;-0.519;0.712376315;0.901419572
Ggact;0.261;0.712682549;0.901419572
Thumpd3;-0.308;0.712330458;0.901419572
Pef1;-0.238;0.71287553;0.9014303
Gm9843;-0.269;0.712953556;0.9014303
Ankrd17;-0.178;0.713257072;0.901455234
Arhgef2;-0.217;0.713090359;0.901455234
Hspa13;-0.237;0.713337317;0.901455234
Kif18a;-0.119;0.713172277;0.901455234
Sypl;0.139;0.713635127;0.901716538
Ralgapa2;0.216;0.714665344;0.902097647
Nipal3;0.263;0.714661203;0.902097647
H2-Aa;-0.097;0.71458927;0.902097647
Ywhae;-0.082;0.71419713;0.902097647
Nsun5;-0.336;0.714648565;0.902097647
Mien1;-0.164;0.714622618;0.902097647
Man2b1;0.217;0.714382197;0.902097647
Selk;0.11;0.714664527;0.902097647
Mar-05;0.407;0.714899889;0.902163766
Nfatc3;-0.229;0.714811776;0.902163766
Ckmt1;0.102;0.715117096;0.902266512
Fam160b1;0.126;0.715179607;0.902266512
Nans;-0.235;0.715254584;0.902266512
Stk11ip;0.349;0.715420318;0.902360658
Bahd1;-0.207;0.715549402;0.902406956
Gstt2;-0.232;0.715730343;0.902406956
Spry2;0.084;0.715720596;0.902406956
B230219D22Rik;0.337;0.716016322;0.902652624
Hp1bp3;0.489;0.71624512;0.902706433
Cdk16;-0.112;0.716350209;0.902706433
Tagln2;-0.088;0.716419294;0.902706433
Glo1;0.399;0.716605823;0.902706433
Stx8;0.22;0.716587075;0.902706433
Dpf1;0.116;0.71653215;0.902706433
Iah1;-0.298;0.716714421;0.902728425
Mettl16;-0.421;0.717060078;0.902893219
Gm6483;-0.442;0.717118723;0.902893219
Atox1;-0.238;0.716948119;0.902893219
Lrrc8a;0.072;0.717611361;0.902972972
Cfap77;-0.127;0.717547953;0.902972972
C1qbp;-0.345;0.717476893;0.902972972
Setd2;0.235;0.717637883;0.902972972
Pfdn4;0.365;0.717311528;0.902972972
Dab1;0.204;0.718033769;0.903356342
Mrps12;-0.287;0.718367651;0.903661618
Wdr61;0.47;0.718751258;0.903908293
Kdm1a;0.281;0.718837518;0.903908293
Usp15;0.202;0.718676088;0.903908293
Asphd1;-0.278;0.719401104;0.904499236
Tap1;0.44;0.719855374;0.904499236
Vps50;0.077;0.719828841;0.904499236
Spcs3;0.249;0.71973763;0.904499236
Csrp2bp;-0.25;0.719700335;0.904499236
Ghitm;0.05;0.719631347;0.904499236
Gm13092;-0.257;0.719974215;0.904533815
Prdm1;-0.256;0.72011759;0.904599205
Lrrk1;0.263;0.7203474;0.904658425
Abcg1;-0.25;0.720295377;0.904658425
Tmem55a;0.231;0.720576366;0.904716555
Atp5b;-0.437;0.720530885;0.904716555
Mospd2;-0.415;0.720744761;0.904813289
Sqstm1;-0.167;0.720942608;0.904946969
Pkp3;-0.259;0.721167996;0.90511518
Rpn2;0.555;0.721273063;0.905132356
Helz2;0.584;0.721431639;0.905216669
Ubald2;0.062;0.721923063;0.905718549
Stard10;-0.324;0.722143403;0.905880243
Tbc1d2b;-0.362;0.722347047;0.906020958
Cebpzos;0.24;0.722686021;0.906331354
1810011O10Rik;-0.129;0.722888933;0.906471057
Shroom3;0.311;0.72318194;0.906494194
Pigf;-0.382;0.723107879;0.906494194
Itgb1bp1;-0.381;0.723170574;0.906494194
Gramd1c;0.161;0.723821724;0.906507438
Mtdh;-0.393;0.723465878;0.906507438
Hax1;-0.191;0.724023794;0.906507438
Nudc;-0.248;0.724039245;0.906507438
Dek;-0.216;0.723886671;0.906507438
Calm1;0.04;0.723319681;0.906507438
2810403A07Rik;0.322;0.723789657;0.906507438
Nedd8;-0.191;0.723987115;0.906507438
Cdc34;-0.129;0.72353673;0.906507438
Clk3;-0.57;0.724107708;0.906507438
Rnf125;-0.341;0.724285587;0.906572108
Sbds;0.093;0.72434242;0.906572108
Ctnnb1;-0.444;0.724563014;0.906619082
Spcs1;0.515;0.724527255;0.906619082
AK010878;0.125;0.724731767;0.906671333
Banf1;0.171;0.724787846;0.906671333
Slc18b1;-0.22;0.724894995;0.906690861
Rbm8a;-0.338;0.724999876;0.906707547
Zc3h10;0.246;0.725278494;0.906941483
Zbtb17;0.378;0.725805683;0.907018511
Cpt1b;0.331;0.72586637;0.907018511
Cnih4;0.182;0.726438955;0.907018511
Abhd14b;-0.203;0.726325762;0.907018511
Eif4g2;0.259;0.725590424;0.907018511
Zfyve9;0.226;0.726430439;0.907018511
Dgkz;0.458;0.726437669;0.907018511
4921524J17Rik;0.398;0.725593323;0.907018511
Nedd1;-0.318;0.726006488;0.907018511
Zfyve26;0.44;0.72624746;0.907018511
Cox8a;-0.069;0.726403326;0.907018511
Sema4g;-0.267;0.726056923;0.907018511
Znhit1;0.11;0.726700448;0.907086296
Ppme1;0.203;0.726807397;0.907086296
Kpna2;0.131;0.726859559;0.907086296
4930555F03Rik;-0.303;0.726697669;0.907086296
Tmem50a;0.154;0.727165058;0.907247183
Lsm1;0.134;0.72717167;0.907247183
Bpgm;0.125;0.727575515;0.90763671
Trim32;-0.242;0.729747395;0.907640571
Ppil3;0.24;0.729926428;0.907640571
Chkb;-0.1;0.7286127;0.907640571
Lxn;-0.248;0.728388762;0.907640571
1110008P14Rik;0.412;0.729799963;0.907640571
Galnt1;0.23;0.72975548;0.907640571
Pepd;0.05;0.730042846;0.907640571
Atp5d;0.185;0.728886841;0.907640571
Cox4i1;-0.259;0.729348244;0.907640571
Wdr81;-0.246;0.728905423;0.907640571
Parp10;-0.215;0.728738312;0.907640571
Mcts1;-0.166;0.729937935;0.907640571
Fuz;0.206;0.729684297;0.907640571
1110008L16Rik;-0.259;0.730052744;0.907640571
Nfix;-0.239;0.7281106;0.907640571
Cyb5r4;0.163;0.728085196;0.907640571
Akap11;-0.236;0.728160911;0.907640571
Nrip2;-0.329;0.729856565;0.907640571
Nol4l;-0.269;0.728683503;0.907640571
Rad17;-0.255;0.729664498;0.907640571
Sf3b3;-0.235;0.728883392;0.907640571
Cyba;-0.104;0.728292605;0.907640571
Cfdp1;-0.228;0.72836104;0.907640571
Arhgef26;-0.284;0.729049826;0.907640571
Slc7a15;-0.098;0.729674047;0.907640571
Mrps2;-0.247;0.729511174;0.907640571
Tnik;-0.172;0.728185115;0.907640571
Decr1;0.09;0.730453806;0.907797358
Ube2i;-0.123;0.730329008;0.907797358
Tmem220;0.411;0.73037139;0.907797358
Arpc4;0.074;0.731111378;0.907852197
Osbpl2;0.236;0.731075549;0.907852197
Ankrd23;-0.246;0.730809663;0.907852197
Psme2;-0.069;0.731139523;0.907852197
Cchcr1;0.203;0.730873809;0.907852197
Atp8a1;-0.448;0.73076008;0.907852197
Ppil2;-0.115;0.730602769;0.907852197
1110065P20Rik;0.333;0.731247609;0.907872595
Npas3;-0.229;0.731507104;0.908080945
Tnfrsf22;0.256;0.731732632;0.908247083
Ddx23;0.064;0.731842132;0.908269179
Cdx1;0.134;0.732110043;0.908374042
Gm7416;-0.3;0.732046377;0.908374042
Tbc1d23;-0.143;0.732299196;0.908494932
Ensa;0.19;0.732485779;0.908612604
Macf1;0.254;0.73307651;0.908738573
Sec63;-0.451;0.733229548;0.908738573
Sp1;-0.195;0.732924111;0.908738573
Pgls;0.169;0.733140395;0.908738573
Ints7;0.484;0.732971906;0.908738573
Dusp6;-0.116;0.732854269;0.908738573
Rpl31-ps8;0.373;0.732843906;0.908738573
Dgat1;0.329;0.733383074;0.908802395
Gmip;0.279;0.733464548;0.908802395
Tbrg4;-0.323;0.733742596;0.909033197
Agps;-0.351;0.734105412;0.909368948
Vrk3;0.246;0.73437879;0.909593837
Mrps14;0.246;0.734649318;0.90981514
Ncoa6;0.418;0.735022127;0.909855131
Ttc3;-0.238;0.734947297;0.909855131
Rfk;-0.051;0.735049042;0.909855131
Nav1;0.378;0.734892621;0.909855131
Zc3h4;0.121;0.735213884;0.909945461
Arhgap35;0.083;0.735743486;0.910032371
Arap1;-0.228;0.735708904;0.910032371
Rhno1;0.337;0.73572414;0.910032371
Ttll2;-0.247;0.735705172;0.910032371
Hn1l;-0.242;0.735666538;0.910032371
Tnip1;0.142;0.73605436;0.910303213
Rpl18;0.079;0.736175328;0.910339155
Fam126b;-0.104;0.736574245;0.910421136
Smarce1;-0.313;0.736601939;0.910421136
Kitl;-0.333;0.736838228;0.910421136
Coro1b;0.078;0.736738592;0.910421136
Lzts3;0.244;0.736885032;0.910421136
Slc25a51;0.118;0.736652222;0.910421136
Coro1b;0.078;0.736738592;0.910421136
Hspa4;-0.121;0.737588816;0.910675615
Erbb2ip;-0.307;0.737642651;0.910675615
Mcl1;-0.056;0.737353782;0.910675615
Apool;0.147;0.737611115;0.910675615
Cps1;-0.057;0.737493967;0.910675615
Snrpb2;-0.301;0.737326101;0.910675615
Ccndbp1;0.206;0.737755094;0.910700923
Plcb3;0.048;0.738153875;0.911079643
Hoxc8;-0.204;0.738455972;0.911111909
Col4a3bp;-0.181;0.738349671;0.911111909
Ndufa7;0.301;0.738432986;0.911111909
Ola1;-0.321;0.738635786;0.911220259
Soga3;-0.213;0.738810841;0.911275987
Elf1;0.443;0.738864962;0.911275987
Phf20l1;-0.274;0.73920152;0.911492764
Rpl24;0.068;0.739224773;0.911492764
Sdhb;0.054;0.739336622;0.911517207
Ggt6;0.191;0.740045659;0.911990501
Eprs;-0.239;0.740056786;0.911990501
Bcl3;0.109;0.73991665;0.911990501
Letmd1;0.365;0.740088809;0.911990501
Myo1e;-0.127;0.740565462;0.912464349
Fam178a;-0.219;0.740731466;0.91255537
Nr5a2;0.257;0.741468383;0.912586713
Il1rl1;-0.246;0.741469691;0.912586713
Ptpn6;-0.354;0.741202941;0.912586713
Tsc22d4;-0.067;0.741493979;0.912586713
Dars;-0.16;0.741404476;0.912586713
Cdc40;0.197;0.74085241;0.912586713
Gtf2h5;-0.217;0.74123788;0.912586713
Apbb2;-0.302;0.740961301;0.912586713
Zxdb;0.234;0.7421279;0.912925798
Gramd1b;0.15;0.742393928;0.912925798
Akirin2;0.269;0.742035347;0.912925798
Htt;-0.248;0.742506838;0.912925798
Sri;-0.298;0.742504715;0.912925798
Ube2k;0.297;0.742201763;0.912925798
Ptk2;0.194;0.742251744;0.912925798
Nup155;-0.349;0.742012838;0.912925798
Spryd3;-0.359;0.742933039;0.913109784
Numb;0.538;0.742752496;0.913109784
Mesdc2;-0.436;0.742928727;0.913109784
Mrps11;0.254;0.743246033;0.913381136
Ube2h;-0.2;0.743684298;0.913579681
Rnf114;0.366;0.743641728;0.913579681
Nit2;-0.218;0.743625846;0.913579681
Slc28a3;-0.347;0.744669236;0.913940352
Zfp444;0.276;0.744510208;0.913940352
Sephs2;-0.047;0.744568046;0.913940352
Eif1;0.091;0.744716061;0.913940352
Lcorl;-0.217;0.744574301;0.913940352
H2afx;0.226;0.744087147;0.913940352
Mrrf;0.231;0.744446396;0.913940352
Fars2;0.232;0.74465831;0.913940352
Slc25a37;0.215;0.744987329;0.913941767
Atp11b;-0.323;0.745048079;0.913941767
Wdhd1;0.205;0.744948519;0.913941767
Ick;0.31;0.745086297;0.913941767
Scml4;-0.372;0.74547453;0.914304758
Ccnd2;-0.08;0.745644045;0.914399439
Rab25;0.121;0.745780697;0.914453801
Capg;-0.192;0.746464021;0.914962814
Cml1;0.199;0.746503861;0.914962814
Ndufv1;0.106;0.746565317;0.914962814
Myo10;-0.23;0.746371066;0.914962814
Fbxo6;-0.587;0.74670192;0.915017013
Ptpn12;-0.205;0.747545328;0.915082618
Ptges3;-0.112;0.747248177;0.915082618
Pola1;-0.233;0.748078698;0.915082618
Cox6a1;0.035;0.747807972;0.915082618
Gorasp2;-0.199;0.747448268;0.915082618
Tpbg;-0.185;0.748065515;0.915082618
Fam69a;0.333;0.748233632;0.915082618
Cox5b;0.141;0.747788368;0.915082618
Smad7;0.101;0.747624789;0.915082618
Nfe2l2;-0.053;0.747077301;0.915082618
A430005L14Rik;0.278;0.747065356;0.915082618
N4bp2l2;0.255;0.747263859;0.915082618
Glyr1;0.105;0.747346925;0.915082618
Eif3e;-0.139;0.747997645;0.915082618
C3ar1;-0.221;0.748162843;0.915082618
Igtp;0.378;0.747876164;0.915082618
Dlgap5;-0.243;0.74834431;0.915104987
P2ry1;0.228;0.748663515;0.915382313
Cops8;-0.316;0.748844079;0.915465632
Taf1;0.243;0.748916509;0.915465632
Dido1;-0.185;0.749200875;0.915587251
Emc6;-0.176;0.749194461;0.915587251
Rab11fip4;0.206;0.749573463;0.915929577
Car13;0.092;0.750063285;0.916374768
Irf1;0.05;0.750122828;0.916374768
Ago2;0.089;0.750485171;0.916467622
Trim2;0.134;0.750305247;0.916467622
Trim36;0.251;0.750527471;0.916467622
Gmfg;0.399;0.75056894;0.916467622
Srpk2;-0.24;0.750872681;0.91661251
Sra1;0.186;0.750790502;0.91661251
Fam234b;-0.347;0.750968998;0.91661712
mt-Cytb;-0.039;0.751430346;0.91669641
Dock10;0.166;0.751930966;0.91669641
Eya3;0.336;0.752434056;0.91669641
Dpf2;0.341;0.75188932;0.91669641
Dusp5;0.151;0.751651704;0.91669641
Tanc2;0.076;0.752296914;0.91669641
Plcg1;-0.253;0.751407372;0.91669641
Rpl29;0.192;0.752182036;0.91669641
Tcta;0.193;0.752639636;0.91669641
Lancl2;-0.28;0.752884937;0.91669641
Ncoa5;-0.243;0.752564719;0.91669641
Foxk2;-0.198;0.752622675;0.91669641
N4bp2l2;-0.272;0.752722669;0.91669641
Rab18;0.136;0.752078537;0.91669641
2310036O22Rik;-0.081;0.751667766;0.91669641
Rpl7l1;-0.103;0.751154585;0.91669641
Aig1;-0.213;0.752070213;0.91669641
Fbxo46;-0.19;0.752182663;0.91669641
Sdad1;-0.265;0.752350849;0.91669641
Rpl28;0.065;0.752844385;0.91669641
Casp1;0.146;0.75316261;0.916921786
Mrpl45;0.146;0.753767643;0.917545594
Trim2;-0.702;0.753905402;0.917600517
Hgfac;0.313;0.754217919;0.917868102
U2surp;-0.283;0.75434924;0.917915138
H2-T22;-0.214;0.75507056;0.918342613
Aamp;0.15;0.755071403;0.918342613
Ppp1r35;0.227;0.75492941;0.918342613
Pan2;0.207;0.754931416;0.918342613
Osbpl6;-0.247;0.755184578;0.918367495
Cdc42ep4;0.192;0.755405895;0.918441303
Plrg1;-0.341;0.755454628;0.918441303
Dcxr;-0.249;0.755523447;0.918441303
Tcf4;0.11;0.756041145;0.918524133
Ddc;-0.227;0.75605525;0.918524133
Qars;0.226;0.755819264;0.918524133
Atp5a1;0.201;0.755885592;0.918524133
Phf2;0.179;0.755974797;0.918524133
Pmepa1;0.294;0.75653038;0.918825756
Rbm5;0.233;0.75649566;0.918825756
Idi1;0.278;0.756581814;0.918825756
Nav2;-0.197;0.757148276;0.919400965
Ggnbp2;-0.14;0.758017165;0.919517697
Nudcd3;0.224;0.758451245;0.919517697
Coa5;0.057;0.757395432;0.919517697
Snx7;-0.178;0.758103747;0.919517697
Tmem87a;-0.635;0.758234153;0.919517697
Cxcl16;-0.251;0.757818849;0.919517697
Bcl7b;0.329;0.757655675;0.919517697
Il17rd;-0.33;0.758382807;0.919517697
Pin1;-0.224;0.757499855;0.919517697
Hnrnpk;0.556;0.758368261;0.919517697
S100a16;-0.202;0.757948505;0.919517697
Ptbp1;0.24;0.758259962;0.919517697
Gm12328;-0.31;0.75762585;0.919517697
Oma1;0.276;0.75980727;0.919698278
Armt1;-0.313;0.759781216;0.919698278
1810037I17Rik;-0.06;0.759468632;0.919698278
Rab27a;-0.256;0.759667245;0.919698278
Aida;-0.178;0.759598166;0.919698278
Mrgpre;-0.235;0.759381754;0.919698278
Pycrl;-0.177;0.759378791;0.919698278
Pola2;-0.45;0.758940705;0.919698278
Fam192a;0.097;0.758715691;0.919698278
Ncapd3;-0.405;0.759682178;0.919698278
Gpat4;-0.183;0.758951883;0.919698278
Nfya;-0.182;0.759222277;0.919698278
Gm16072;0.194;0.759547577;0.919698278
Rraga;0.23;0.759972514;0.919703221
Taf5l;0.197;0.759997058;0.919703221
Rbm6;-0.208;0.760370058;0.920042197
Synj1;-0.301;0.760505339;0.920093487
Rbm6;-0.277;0.760746361;0.920120145
Auh;0.175;0.761003013;0.920120145
Gid8;-0.239;0.760864392;0.920120145
Tpra1;0.138;0.761177634;0.920120145
Jrkl;-0.185;0.761157418;0.920120145
Gm18492;-0.22;0.760999267;0.920120145
Gm12469;-0.358;0.760682759;0.920120145
Itpk1;0.058;0.761688954;0.92062588
Rdh16;-0.237;0.762455207;0.920874315
Fryl;-0.149;0.762472412;0.920874315
Zcchc7;0.22;0.762362856;0.920874315
Nagk;-0.066;0.762421645;0.920874315
Ccdc71;0.401;0.762717844;0.920874315
Use1;0.298;0.76260561;0.920874315
Endov;-0.429;0.762466415;0.920874315
Spint1;0.711;0.762481107;0.920874315
Rnh1;0.104;0.762731235;0.920874315
Usp2;0.279;0.763250892;0.921035042
Lgals8;-0.227;0.763147344;0.921035042
Snap23;-0.101;0.763242147;0.921035042
Plekha3;0.134;0.763138183;0.921035042
U2af1l4;-0.219;0.763329294;0.921035042
Gm11518;0.483;0.763591433;0.921239117
Polg2;-0.236;0.763693415;0.921249942
Ppm1b;0.287;0.763954388;0.921452535
Usp19;0.216;0.764060656;0.921468501
Fam60a;0.215;0.764178296;0.921498177
Spns2;0.204;0.764369474;0.921605774
Edc4;0.234;0.764453613;0.921605774
Lrrc66;0.217;0.764556864;0.921618077
Ptp4a3;-0.225;0.764678438;0.921652461
